customer;state;customer lifetime value;gender;income;monthly premium auto;policy type;total claim amount;vehicle class
MW83318;Oregon;8826.61199;F;26320;111;Corporate Auto;603.819794;SUV
HL14274;California;11895.1818;F;88218;99;Personal Auto;50.32306;Two-Door Car
SF86727;Nevada;5580.96064;M;25180;70;Personal Auto;235.895575;Four-Door Car
EM89554;Oregon;8617.55043;F;48091;108;Personal Auto;132.041491;SUV
XP50892;Oregon;3940.12357;M;92539;100;Corporate Auto;25.713622;SUV
VH77056;Arizona;2448.7652;F;40658;61;Personal Auto;38.379869;Four-Door Car
JF19701;Arizona;4439.6777;M;75453;112;Special Auto;163.9498;SUV
JN49891;Oregon;2534.94695;M;94003;64;Personal Auto;307.2;Four-Door Car
CX65318;Arizona;17420.5656;M;31737;218;Personal Auto;1046.4;Luxury SUV
VF35858;California;15284.3306;M;48885;190;Personal Auto;1090.122048;Luxury Car
EC28314;California;4984.61865;M;86305;62;Personal Auto;80.73124;Four-Door Car
GR53936;Oregon;5246.27837;F;28909;66;Corporate Auto;456.702735;Two-Door Car
YF81002;Oregon;3269.01392;M;26140;84;Personal Auto;403.2;Two-Door Car
YM20358;Oregon;16979.7975;M;35095;73;Personal Auto;525.6;Two-Door Car
AZ75509;Arizona;2479.92013;F;31678;63;Personal Auto;76.629988;Two-Door Car
No93155;Arizona;7200.56658;M;28245;62;Personal Auto;297.6;Two-Door Car
GO44613;Nevada;24061.1104;F;19168;106;Personal Auto;508.8;SUV
ZW93288;California;19160.9899;F;22705;239;Personal Auto;1294.700423;Luxury SUV
MS67230;Nevada;23295.0601;F;86481;65;Corporate Auto;189.971267;Two-Door Car
FQ32742;Arizona;7553.93652;M;38008;68;Personal Auto;321.789644;Four-Door Car
YF30946;California;2405.61879;M;63032;61;Personal Auto;404.550554;Four-Door Car
TH69908;Washington;4865.37179;F;27228;129;Personal Auto;238.262773;Sports Car
NL44360;Oregon;2611.1485;F;13424;71;Personal Auto;340.8;Four-Door Car
HO77809;Oregon;8688.75481;F;59098;110;Personal Auto;665.931223;SUV
MC30750;Oregon;13736.132;F;16181;181;Personal Auto;1261.319869;SUV
HU41273;Oregon;8564.76822;M;95697;107;Personal Auto;178.006524;Sports Car
VS73599;Arizona;7019.17718;M;26806;63;Personal Auto;302.4;Four-Door Car
TO74000;Oregon;8114.40913;M;30595;69;Corporate Auto;446.08476;Four-Door Car
MS45259;Nevada;4864.3823;M;88079;61;Personal Auto;121.88814;Two-Door Car
LI45265;Oregon;8569.42263;F;99803;71;Personal Auto;189.143402;Four-Door Car
YE64125;Oregon;2649.20771;F;36283;68;Personal Auto;291.410965;Four-Door Car
QT39025;Arizona;4582.89941;F;66991;115;Personal Auto;399.617715;SUV
LO15516;California;2691.7008;M;34322;70;Corporate Auto;336;Four-Door Car
FM47139;Oregon;2466.3768;F;44855;63;Personal Auto;103.607499;Four-Door Car
LW59140;Arizona;9277.4729;M;97729;115;Personal Auto;221.047584;Four-Door Car
JA26024;Oregon;4142.56121;F;48263;104;Personal Auto;674.863718;Two-Door Car
YF16441;California;27990.2715;F;68343;79;Personal Auto;379.2;Two-Door Car
QT43282;Oregon;9409.14349;M;76847;118;Corporate Auto;31.58501;SUV
NL17964;Oregon;2581.02201;M;35795;65;Personal Auto;312;Four-Door Car
CF62992;Oregon;2471.07773;F;53074;61;Personal Auto;268.773368;Two-Door Car
UV64489;Arizona;8716.36895;F;28743;112;Personal Auto;537.6;SUV
ED65109;California;5207.98592;F;81839;65;Personal Auto;74.666163;Four-Door Car
SC40169;Oregon;2719.50699;F;14030;72;Personal Auto;345.6;Two-Door Car
PW88443;Oregon;2452.72692;F;32764;61;Personal Auto;292.953446;Two-Door Car
YZ38778;Oregon;3829.09064;M;74775;95;Personal Auto;676.658911;Four-Door Car
EO77382;Arizona;8873.52512;F;53503;114;Personal Auto;547.2;Four-Door Car
SM42728;California;15925.0573;M;34455;135;Personal Auto;648;SUV
PX31667;Washington;2952.3603;M;52198;74;Personal Auto;355.2;Two-Door Car
NC35008;Oregon;15923.955;F;64429;133;Personal Auto;222.080015;SUV
XC77244;Oregon;7285.03098;M;44788;61;Personal Auto;386.031248;Four-Door Car
UM52895;California;13104.3028;F;30130;110;Personal Auto;528;SUV
QD86074;Oregon;9035.67113;F;34337;113;Corporate Auto;542.4;Four-Door Car
WH80404;California;17250.7477;M;22276;111;Personal Auto;783.211084;SUV
XH20787;California;2549.08042;M;52980;64;Personal Auto;191.945693;Four-Door Car
ZU50513;California;8954.84011;F;97736;74;Personal Auto;60.090984;Four-Door Car
MQ73697;Nevada;3776.6655;F;68727;94;Corporate Auto;386.520235;Two-Door Car
UG48681;Nevada;8044.87239;M;71391;67;Personal Auto;284.000172;Four-Door Car
ID58230;California;5029.67192;F;62271;63;Personal Auto;25.478179;Four-Door Car
ZZ41158;Washington;4089.42949;M;28506;104;Personal Auto;499.2;SUV
ZU69163;California;5586.89315;F;94161;69;Personal Auto;108.989737;Four-Door Car
EB72052;Oregon;12105.2942;M;33345;102;Personal Auto;694.078608;SUV
WA60547;California;11971.9776;F;64195;158;Personal Auto;618.288849;SUV
SS20130;Oregon;5424.25673;F;67414;68;Personal Auto;148.778455;Four-Door Car
ZI72165;Arizona;4981.82572;M;33176;63;Corporate Auto;302.4;Four-Door Car
NP30139;Oregon;6862.8663;M;56779;86;Corporate Auto;435.388932;Four-Door Car
FV54537;California;13745.048;M;40810;114;Personal Auto;780.378964;SUV
SG62327;Nevada;8111.65194;M;30622;68;Corporate Auto;326.4;Four-Door Car
FX26050;Oregon;22712.0236;M;14119;67;Special Auto;68.019973;Two-Door Car
DU50092;Oregon;56675.9376;F;77237;283;Personal Auto;1358.4;Luxury SUV
EU48798;Nevada;8160.58772;F;24980;71;Personal Auto;511.2;Two-Door Car
WE93328;Nevada;3919.36672;F;66676;97;Corporate Auto;558.099357;Four-Door Car
SV58690;California;5555.55608;M;41853;71;Personal Auto;155.511553;Two-Door Car
RF35142;Nevada;8257.66651;F;23815;73;Personal Auto;424.330166;Four-Door Car
CU69816;California;2721.74975;M;22885;73;Corporate Auto;386.245297;Four-Door Car
JM67025;Nevada;5230.09274;M;32630;66;Personal Auto;202.961374;Four-Door Car
OB69329;California;6273.91187;F;18577;86;Personal Auto;412.8;Four-Door Car
GF19726;Oregon;5866.0689;M;75952;73;Personal Auto;350.4;Two-Door Car
FH39427;Nevada;8802.18824;M;96390;73;Corporate Auto;316.977588;Two-Door Car
VM69145;California;8722.89509;F;25680;73;Personal Auto;332.40907;Two-Door Car
IV94496;Nevada;43217.2161;M;51504;220;Personal Auto;2552.343856;Luxury SUV
DS46955;California;2919.71044;F;41456;73;Personal Auto;257.380112;Four-Door Car
LU82585;Nevada;6366.22577;M;44368;80;Personal Auto;384;Two-Door Car
QX31376;Oregon;17114.3281;F;70961;85;Corporate Auto;408;Four-Door Car
SQ36805;Oregon;2395.5;F;21986;63;Personal Auto;333.696228;Two-Door Car
OG84541;Arizona;12780.27;F;33514;105;Personal Auto;265.215014;Sports Car
NT66759;Arizona;3906.66958;F;60230;98;Personal Auto;8.129056;Four-Door Car
PW15144;Washington;5267.84866;M;40818;66;Personal Auto;316.8;Four-Door Car
KS89479;Oregon;9095.04986;M;37937;116;Personal Auto;556.8;SUV
QA22158;Arizona;7122.27316;F;64571;89;Corporate Auto;452.115601;Four-Door Car
WL85494;California;41075.4287;M;21988;209;Personal Auto;1003.2;Luxury Car
NS12730;Oregon;7297.68781;M;24672;93;Personal Auto;669.6;Two-Door Car
QP62600;Oregon;7094.15887;M;72878;61;Corporate Auto;45.463345;Two-Door Car
ET47892;Oregon;12280.7666;M;88340;102;Personal Auto;489.6;Two-Door Car
PS78418;Oregon;5773.9003;M;52278;73;Personal Auto;234.997994;Two-Door Car
SK32629;California;4904.89473;F;12902;139;Personal Auto;667.2;Sports Car
LQ79472;Arizona;3423.82218;M;99816;86;Corporate Auto;172.913031;Two-Door Car
AI58500;Arizona;2689.1684;F;26554;68;Personal Auto;391.687368;Two-Door Car
ME47990;California;3109.0078;M;77485;77;Corporate Auto;355.909266;Four-Door Car
KU25309;Oregon;22425.256;M;22537;64;Corporate Auto;307.2;Four-Door Car
RW66792;California;5705.54707;F;76522;71;Personal Auto;340.8;Four-Door Car
XS98744;Oregon;5096.67322;F;22886;65;Special Auto;312;Four-Door Car
JG66653;Oregon;2537.92953;M;25506;65;Personal Auto;312;Two-Door Car
EB12732;Oregon;2847.96558;F;96357;71;Personal Auto;238.245103;Four-Door Car
KA29693;California;11513.3554;M;16266;100;Special Auto;1177.323534;SUV
KE41602;Arizona;7588.3558;M;76516;95;Personal Auto;661.008979;Two-Door Car
QF17193;Arizona;2389.31012;F;20484;61;Personal Auto;181.218317;Four-Door Car
IQ63581;California;5066.82744;F;40215;64;Personal Auto;98.480884;Four-Door Car
MR39613;California;36860.9079;M;22854;122;Special Auto;878.4;Sports Car
QV89791;California;8476.8065;F;55217;107;Personal Auto;696.115596;Two-Door Car
MD15300;California;10110.7699;M;76276;86;Corporate Auto;93.309811;Two-Door Car
OW33876;Washington;2476.48086;F;47918;62;Corporate Auto;246.256648;Two-Door Car
BW65176;Arizona;3141.2529;M;43499;80;Personal Auto;529.490007;Four-Door Car
QA32784;Oregon;4983.17871;M;21497;128;Personal Auto;614.4;Sports Car
UH41125;Arizona;2227.07275;M;27972;61;Personal Auto;292.8;Four-Door Car
VS28690;Nevada;9670.1811;F;20942;84;Personal Auto;403.2;Four-Door Car
QE50648;Washington;7095.13478;F;74298;177;Corporate Auto;161.537767;Sports Car
EL77795;California;5437.90829;F;23339;138;Corporate Auto;666.307195;SUV
VK98184;Arizona;5033.69329;F;77031;125;Personal Auto;600;SUV
BR69566;Oregon;14019.8331;M;31739;71;Personal Auto;469.882367;Two-Door Car
SN67992;Washington;3449.49411;F;25236;89;Personal Auto;427.2;Four-Door Car
ZP49970;Oregon;5824.81736;M;40964;74;Special Auto;355.2;Two-Door Car
OA23108;Oregon;4379.9278;F;40896;109;Personal Auto;319.294289;Sports Car
LY90785;Oregon;5793.15772;M;95733;72;Corporate Auto;475.423848;Two-Door Car
ZR66788;California;2725.68029;F;39161;71;Personal Auto;340.8;Four-Door Car
BL12371;Arizona;5790.56533;M;84551;72;Personal Auto;28.92584;Four-Door Car
GB68813;Nevada;8502.23713;F;12843;111;Corporate Auto;1143.494486;Four-Door Car
IG90926;Arizona;2476.58889;F;71551;62;Personal Auto;297.6;Four-Door Car
BL13393;Oregon;5897.98659;F;77835;74;Personal Auto;43.618784;Four-Door Car
TU33850;Washington;4617.39177;F;16764;61;Personal Auto;292.8;Four-Door Car
IL25109;Nevada;12521.421;M;39007;105;Personal Auto;1023.844984;Two-Door Car
OP67672;Washington;9079.82337;F;20290;113;Personal Auto;766.519022;SUV
NW73460;Arizona;7777.20166;F;46182;65;Corporate Auto;2.574682;Two-Door Car
LW57693;Oregon;5601.6806;F;11920;74;Personal Auto;355.2;Four-Door Car
JD81426;Arizona;3459.03794;M;97162;86;Personal Auto;32.715179;Four-Door Car
AM99192;Arizona;9061.95159;M;42743;117;Personal Auto;101.288057;SUV
RU75949;Oregon;12332.5166;M;85789;105;Personal Auto;122.302824;Sports Car
VU33725;Oregon;3677.90763;M;31349;93;Corporate Auto;446.4;Four-Door Car
SV43220;Oregon;9816.5283;M;37256;62;Personal Auto;128.969729;Four-Door Car
ZS35830;Oregon;2685.90142;F;58166;67;Personal Auto;91.914969;Four-Door Car
PU73501;Arizona;8622.83537;M;97361;73;Personal Auto;350.4;Four-Door Car
FP65563;Washington;15253.2643;M;51937;193;Personal Auto;850.389259;Luxury Car
IC44995;Oregon;4277.56021;F;75921;106;Personal Auto;609.680428;SUV
AY55759;California;20096.8933;F;92766;71;Personal Auto;379.029102;Two-Door Car
GO94903;Oregon;4770.55091;F;12964;65;Personal Auto;362.774545;Two-Door Car
TF35512;Oregon;7025.6507;F;48117;88;Corporate Auto;422.4;Four-Door Car
QE73187;Oregon;4407.9731;M;66152;111;Corporate Auto;532.8;SUV
WL13766;Arizona;2482.19589;M;31093;64;Personal Auto;274.956819;Four-Door Car
XI14610;California;3645.46432;F;19121;95;Personal Auto;915.188647;Four-Door Car
ZD13262;Oregon;10425.9853;F;68563;131;Personal Auto;350.097052;SUV
OJ58066;Nevada;7025.0441;M;24726;92;Personal Auto;150.693773;Four-Door Car
NI18835;California;2927.73432;M;51991;73;Personal Auto;124.376921;Four-Door Car
QN13323;Oregon;8718.05672;M;89096;111;Personal Auto;64.98293;SUV
BC53363;Oregon;35227.2991;F;23031;148;Special Auto;710.4;SUV
VB26229;Arizona;8697.88267;M;29540;73;Personal Auto;350.4;Four-Door Car
AD28535;California;3554.84526;F;58557;88;Personal Auto;55.510526;Four-Door Car
SE50560;Oregon;2818.313;M;88816;70;Personal Auto;164.282841;Two-Door Car
WK65741;California;2893.80619;F;61809;72;Personal Auto;328.004855;Two-Door Car
GZ77449;California;14439.8031;M;58452;186;Corporate Auto;892.8;Luxury Car
OF49789;Oregon;5121.83891;F;57161;127;Personal Auto;609.6;Sports Car
TD19026;California;2861.71741;F;90083;71;Personal Auto;181.689191;Two-Door Car
XT67997;California;5979.72416;F;57693;76;Personal Auto;547.2;Four-Door Car
YT91759;California;6366.22577;M;44368;80;Personal Auto;384;Two-Door Car
YH20696;Oregon;8657.96859;M;68727;72;Personal Auto;171.475838;Four-Door Car
NS14955;Oregon;11726.1892;F;40564;97;Personal Auto;85.968142;Four-Door Car
UH79028;Nevada;5780.18219;M;51066;74;Personal Auto;787.993313;Four-Door Car
NK26146;Washington;7072.92897;F;90551;61;Corporate Auto;374.527412;Four-Door Car
HH15953;California;3013.43945;M;21353;80;Personal Auto;576;Four-Door Car
VZ23007;Oregon;5380.89863;F;55350;67;Personal Auto;321.6;Four-Door Car
DF74270;Nevada;38230.21;M;80321;105;Corporate Auto;166.972451;SUV
SE47384;California;5526.43888;F;94230;137;Special Auto;657.6;SUV
CS84396;Arizona;4883.11739;M;53305;63;Corporate Auto;302.4;Two-Door Car
OQ20827;California;14203.0417;M;55593;182;Corporate Auto;677.63589;Luxury Car
HX33134;Arizona;2758.32981;M;22158;74;Personal Auto;355.2;Four-Door Car
UR49989;Oregon;2725.19265;F;81605;67;Personal Auto;424.219182;Two-Door Car
VU48786;Washington;5550.14994;M;62219;69;Personal Auto;243.238784;Two-Door Car
QM46642;California;2619.17238;M;15587;71;Special Auto;136.033828;Two-Door Car
HI98447;Oregon;10552.4272;M;28505;88;Personal Auto;422.4;Four-Door Car
QD86271;Arizona;12022.3864;M;25918;104;Personal Auto;996.775536;SUV
LB98130;Oregon;7440.9235;M;34137;62;Personal Auto;297.6;Two-Door Car
VZ16820;Washington;10302.9028;M;21839;137;Personal Auto;657.6;Sports Car
YE24562;California;3508.56953;M;20978;98;Personal Auto;1176.2788;Four-Door Car
IH78357;Oregon;5761.31753;F;83392;71;Personal Auto;125.961938;Four-Door Car
TH96263;Nevada;10280.8078;F;73661;128;Personal Auto;404.329477;SUV
DC31768;Arizona;4783.91775;M;49793;121;Personal Auto;640.835113;SUV
MQ79612;California;8738.29962;M;91890;107;Personal Auto;156.617415;SUV
OE88763;California;11315.2037;F;11885;101;Corporate Auto;484.8;Four-Door Car
XP39695;Arizona;21886.1962;F;43000;109;Personal Auto;676.808053;SUV
QC28119;Oregon;7681.55177;M;90043;63;Personal Auto;203.226649;Four-Door Car
RI46607;California;5015.00947;F;48567;130;Corporate Auto;624;SUV
OJ63606;Arizona;5776.33873;F;27510;159;Corporate Auto;871.457982;SUV
TQ89058;Nevada;2777.5254;F;59124;70;Personal Auto;173.426207;Four-Door Car
WE88728;Arizona;6670.85063;F;56531;170;Corporate Auto;816;SUV
ZI86917;Nevada;38320.8201;M;45277;191;Special Auto;916.8;Luxury SUV
EC28398;Oregon;5096.67322;F;22886;65;Corporate Auto;312;Four-Door Car
ZX85480;Washington;7995.44126;F;66685;67;Personal Auto;38.763897;Two-Door Car
JP27787;Oregon;5674.13644;F;65775;72;Personal Auto;171.426318;Four-Door Car
NH24429;Arizona;2886.23244;M;52972;74;Special Auto;355.2;Four-Door Car
QU58523;Arizona;5794.68272;M;52979;72;Personal Auto;345.6;Two-Door Car
EZ39383;Arizona;10706.6695;F;55436;67;Personal Auto;321.6;Four-Door Car
IR74017;Oregon;5320.61497;F;32116;132;Personal Auto;277.351026;SUV
DH68234;California;20498.8312;M;56070;74;Personal Auto;87.990528;Two-Door Car
TN36916;California;4029.72332;F;93621;100;Personal Auto;59.860273;SUV
FL74984;Oregon;2744.08386;M;79192;70;Personal Auto;336;Two-Door Car
FV15346;Arizona;35444.314;M;96853;98;Personal Auto;565.504258;Two-Door Car
TF64196;California;5862.80329;F;75121;73;Corporate Auto;171.226873;Two-Door Car
RL28880;Nevada;7553.225;F;69959;63;Personal Auto;401.838921;Two-Door Car
FG46631;Oregon;16699.4615;F;81400;104;Special Auto;499.2;Four-Door Car
ZV42323;California;5640.72976;M;67523;72;Corporate Auto;345.237659;Two-Door Car
YS49138;California;8678.50829;F;62366;108;Personal Auto;51.316527;Four-Door Car
XJ34057;California;10339.5979;M;67134;131;Personal Auto;277.448968;Sports Car
NJ54277;California;3746.75162;F;41479;94;Personal Auto;19.575683;Two-Door Car
RL64888;California;2571.26086;F;29697;66;Personal Auto;316.8;Four-Door Car
UM28580;Oregon;4428.03158;F;58577;110;Personal Auto;303.872752;SUV
YQ79307;Washington;4768.95592;M;51144;61;Personal Auto;223.305224;Two-Door Car
KZ80383;Arizona;6035.08633;F;29587;76;Personal Auto;422.024661;Four-Door Car
QX84389;California;9024.19915;M;71499;112;Corporate Auto;537.6;Sports Car
QD17769;Oregon;2552.03876;M;75740;64;Corporate Auto;128.516525;Two-Door Car
VA89404;California;16887.797;M;53262;62;Corporate Auto;223.72051;Four-Door Car
ZR41880;Nevada;3038.82999;F;75180;77;Corporate Auto;154.907769;Four-Door Car
XK49057;California;4455.5181;M;31196;62;Corporate Auto;342.796508;Two-Door Car
UX93878;Oregon;8513.69741;F;34505;106;Personal Auto;359.861348;SUV
CX34236;Oregon;9095.04986;M;37937;116;Personal Auto;556.8;SUV
CQ81839;Oregon;21418.3554;F;21897;139;Personal Auto;667.2;SUV
ES97399;Nevada;10714.2144;M;55994;92;Corporate Auto;441.6;Four-Door Car
GL44478;Oregon;9986.66111;M;24067;132;Corporate Auto;633.6;Sports Car
ML79788;Arizona;7908.66948;F;43630;99;Corporate Auto;475.2;Four-Door Car
KZ67768;Nevada;4869.59644;M;23811;130;Personal Auto;624;SUV
TH72397;California;6279.81672;M;50562;79;Personal Auto;545.013504;Four-Door Car
EC13382;Oregon;11981.9848;F;21514;62;Corporate Auto;257.248789;Two-Door Car
LE30774;California;22235.0101;M;80355;187;Corporate Auto;897.6;Luxury Car
RA14734;Arizona;8646.5041;F;64125;108;Personal Auto;369.818708;SUV
IY31142;Oregon;2444.32953;M;83800;62;Personal Auto;196.155575;Four-Door Car
CK29372;California;5070.3524;F;23840;64;Personal Auto;307.2;Four-Door Car
KD70601;Washington;5647.1458;F;54834;72;Corporate Auto;186.191931;Four-Door Car
QN76596;California;13345.1354;M;80277;112;Corporate Auto;36.975673;SUV
XI62151;Oregon;13297.6358;M;88430;66;Personal Auto;316.8;Four-Door Car
ZQ37702;California;7031.78518;F;26255;88;Personal Auto;52.752601;Four-Door Car
LZ84227;Arizona;14120.0356;M;95715;119;Personal Auto;148.98255;Four-Door Car
RQ99149;California;2748.85108;M;32437;69;Corporate Auto;473.361602;Two-Door Car
UP57305;California;5087.01528;M;22726;65;Personal Auto;312;Four-Door Car
IC82877;Arizona;14031.7031;M;58092;72;Personal Auto;202.24202;Two-Door Car
JO63956;California;8656.39665;M;83365;109;Personal Auto;523.2;SUV
MD47500;California;4861.49301;M;12153;69;Personal Auto;438.155584;Four-Door Car
OW31837;California;19174.634;F;74028;118;Corporate Auto;53.076203;SUV
OY20177;Oregon;7089.6839;M;52707;90;Corporate Auto;432;Four-Door Car
LZ10377;California;6802.0671;M;47451;87;Personal Auto;417.6;Four-Door Car
UB17669;Nevada;2359.42359;F;19864;63;Personal Auto;352.394515;Four-Door Car
DP77737;Oregon;15114.4024;F;28513;100;Personal Auto;480;SUV
QT39597;Arizona;2926.82915;M;26242;74;Personal Auto;347.060173;Four-Door Car
MQ74051;Arizona;13014.2349;F;55067;110;Personal Auto;353.098604;SUV
MN98042;California;7901.69791;M;62291;100;Personal Auto;480;Sports Car
XJ60303;California;13406.9202;F;25048;167;Personal Auto;801.6;SUV
GU42671;Arizona;6106.94198;F;16654;79;Personal Auto;379.2;Four-Door Car
DK26322;Washington;12321.8361;M;26887;113;Special Auto;542.4;SUV
NT75612;Oregon;19338.529;F;22784;70;Personal Auto;224.904234;Four-Door Car
AX28231;Washington;5431.37127;M;49345;69;Personal Auto;251.075981;Two-Door Car
UX91266;California;3484.14164;M;34307;92;Personal Auto;186.025014;Four-Door Car
CY90231;Nevada;25253.1019;M;44096;72;Personal Auto;345.6;Four-Door Car
QD26729;California;2523.65474;M;43204;64;Personal Auto;246.065764;Four-Door Car
KR29524;Oregon;4742.61728;F;78596;118;Personal Auto;133.907696;SUV
ID58813;California;4363.59941;M;38925;112;Personal Auto;241.304377;Sports Car
LH90819;California;4210.09673;M;21885;108;Corporate Auto;52.339396;SUV
OL55220;California;5241.14248;F;48345;67;Personal Auto;212.009825;Four-Door Car
YU90693;California;2481.84222;F;77993;62;Personal Auto;297.6;Four-Door Car
NM70181;Oregon;3585.94299;M;25748;90;Personal Auto;117.871165;Four-Door Car
ZU30804;California;5498.94067;M;22520;73;Personal Auto;350.4;Four-Door Car
SX63814;Arizona;9312.58503;M;75986;115;Personal Auto;89.119797;Four-Door Car
RW24925;Oregon;31920.7691;F;58542;114;Personal Auto;129.985718;SUV
FB84409;Arizona;4921.32508;M;43640;64;Personal Auto;1.208908;Four-Door Car
YP38413;Oregon;25805.5059;F;86901;72;Personal Auto;313.366255;Two-Door Car
ZE53116;Arizona;5963.8183;M;94115;74;Personal Auto;409.089884;Four-Door Car
UM94104;Oregon;5214.971;M;65375;65;Personal Auto;6.07744;Four-Door Car
ET64307;California;12522.5386;F;44341;105;Personal Auto;355.114822;Sports Car
XD32841;Oregon;13897.3885;M;24378;188;Corporate Auto;902.4;SUV
SI90461;Washington;3372.42045;F;93489;84;Corporate Auto;104.280764;Four-Door Car
